"PART","Part","DATATYPE","Amount type","DAC_RECIPIENT","Recipient","TIME","Year",Value,Flags
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","236","Benin","2004","2004",391.87,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","236","Benin","2005","2005",346.27,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","236","Benin","2006","2006",398.49,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","236","Benin","2007","2007",473.02,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","236","Benin","2008","2008",648.64,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","236","Benin","2009","2009",682.81,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","236","Benin","2010","2010",670.69,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","236","Benin","2011","2011",674.17,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","331","Bermuda","1970","1970",0.01,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","331","Bermuda","1971","1971",0.09,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","331","Bermuda","1972","1972",0.01,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","331","Bermuda","1974","1974",0.03,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","331","Bermuda","1975","1975",0.02,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","331","Bermuda","1976","1976",0.03,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","331","Bermuda","1977","1977",0.08,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","331","Bermuda","1978","1978",0.16,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","331","Bermuda","1979","1979",0.15,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","331","Bermuda","1980","1980",0.28,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","331","Bermuda","1981","1981",0.21,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","331","Bermuda","1982","1982",0.07,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","331","Bermuda","1983","1983",0.07,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","331","Bermuda","1984","1984",0.11,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","331","Bermuda","1985","1985",0.96,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","331","Bermuda","1986","1986",0.1,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","331","Bermuda","1987","1987",0.24,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","331","Bermuda","1988","1988",0.04,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","331","Bermuda","1989","1989",0.1,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","331","Bermuda","1990","1990",42.19,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","331","Bermuda","1991","1991",-4.72,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","331","Bermuda","1992","1992",-5,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","331","Bermuda","1993","1993",15.18,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","331","Bermuda","1994","1994",-12.48,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","331","Bermuda","1995","1995",27.92,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","331","Bermuda","1996","1996",-4.07,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","64","Bosnia-Herzegovina","1989","1989",0.01,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","64","Bosnia-Herzegovina","1990","1990",0.01,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","64","Bosnia-Herzegovina","1991","1991",0.01,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","64","Bosnia-Herzegovina","1992","1992",15.69,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","64","Bosnia-Herzegovina","1993","1993",70.24,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","64","Bosnia-Herzegovina","1994","1994",408.57,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","64","Bosnia-Herzegovina","1995","1995",965.85,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","64","Bosnia-Herzegovina","1996","1996",826.71,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","64","Bosnia-Herzegovina","1997","1997",869.13,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","64","Bosnia-Herzegovina","1998","1998",934.83,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","64","Bosnia-Herzegovina","1999","1999",1403.81,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","64","Bosnia-Herzegovina","2000","2000",874.52,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","64","Bosnia-Herzegovina","2001","2001",657.36,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","64","Bosnia-Herzegovina","2002","2002",573.2,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","64","Bosnia-Herzegovina","2003","2003",566.32,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","64","Bosnia-Herzegovina","2004","2004",737.78,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","64","Bosnia-Herzegovina","2005","2005",578.38,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","64","Bosnia-Herzegovina","2006","2006",634.1,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","64","Bosnia-Herzegovina","2007","2007",784.83,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","64","Bosnia-Herzegovina","2008","2008",615.85,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","64","Bosnia-Herzegovina","2009","2009",456.26,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","64","Bosnia-Herzegovina","2010","2010",541.76,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","64","Bosnia-Herzegovina","2011","2011",386.38,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","431","Brazil","1970","1970",268.54,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","431","Brazil","1971","1971",282.58,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","431","Brazil","1972","1972",346.93,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","431","Brazil","1973","1973",338.61,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","431","Brazil","1974","1974",553.47,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","431","Brazil","1975","1975",610.9,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","431","Brazil","1976","1976",432.7,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","431","Brazil","1977","1977",391.83,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","431","Brazil","1978","1978",356.35,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","431","Brazil","1979","1979",450.42,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","431","Brazil","1980","1980",639.3,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","431","Brazil","1981","1981",910.03,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","431","Brazil","1982","1982",1034.77,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","431","Brazil","1983","1983",1315.62,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","431","Brazil","1984","1984",1678.88,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","431","Brazil","1985","1985",2193.91,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","431","Brazil","1986","1986",1391.64,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","431","Brazil","1987","1987",1812.43,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","431","Brazil","1988","1988",463.54,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","431","Brazil","1989","1989",1115.73,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","431","Brazil","1990","1990",453.6,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","431","Brazil","1991","1991",20.73,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","431","Brazil","1992","1992",1387.99,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","431","Brazil","1993","1993",439.7,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","431","Brazil","1994","1994",-193.96,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","431","Brazil","1995","1995",487.5,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","431","Brazil","1996","1996",304.44,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","431","Brazil","1997","1997",1660.04,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","431","Brazil","1998","1998",1927.6,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","431","Brazil","1999","1999",3763.66,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","431","Brazil","2000","2000",3979.93,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","431","Brazil","2001","2001",2599.2,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","431","Brazil","2002","2002",1460.29,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","431","Brazil","2003","2003",-364.86,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","431","Brazil","2004","2004",-2123.73,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","431","Brazil","2005","2005",372.64,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","431","Brazil","2006","2006",2422.94,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","431","Brazil","2007","2007",1216.99,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","431","Brazil","2008","2008",1641.93,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","431","Brazil","2009","2009",2425.75,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","431","Brazil","2010","2010",4286.55,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","431","Brazil","2011","2011",-3490.6,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","725","Brunei","1970","1970",0.01,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","725","Brunei","1971","1971",-5.87,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","725","Brunei","1972","1972",0.02,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","725","Brunei","1973","1973",0.12,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","725","Brunei","1974","1974",0.15,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","725","Brunei","1975","1975",0.14,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","725","Brunei","1976","1976",0.11,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","725","Brunei","1977","1977",0.08,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","725","Brunei","1978","1978",0.1,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","725","Brunei","1979","1979",0.09,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","725","Brunei","1980","1980",0.03,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","725","Brunei","1981","1981",0.19,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","725","Brunei","1982","1982",0.27,
